LOSS,LOSS_SIM,LOSS_VAL
0.8805454128960012,37.75564193725586,36.90066146850586
0.4988087798278637,30.37582778930664,32.63251495361328
0.43374388198332803,27.68827247619629,32.11091232299805
0.40856742307182825,27.037092208862305,32.218170166015625
0.39566382420310514,26.666046142578125,32.54150390625
0.390736278314079,25.940101623535156,31.649686813354492
0.38833497248100163,26.273733139038086,32.29166793823242
0.38648926933331473,26.114151000976562,32.23453903198242
0.3837338008476376,26.10807991027832,32.1054573059082
0.3825943663871,26.702009201049805,33.24620056152344
0.3793309079837634,26.227346420288086,32.4598388671875
0.37925164973859554,25.569910049438477,30.580686569213867
0.37629657700193797,27.127574920654297,34.208274841308594
0.37439685425750113,25.832595825195312,31.725643157958984
0.37315974804769336,25.44647789001465,30.555246353149414
