LOSS,LOSS_SIM,LOSS_VAL
0.5799326984130818,34.99304962158203,35.58826446533203
0.3072669127502957,27.28348159790039,29.390125274658203
0.2541092243855414,23.609024047851562,26.179861068725586
0.2320520846424876,21.458740234375,24.776418685913086
0.21298571204816974,20.05516242980957,23.34392738342285
0.20396544824799764,19.510875701904297,23.099441528320312
0.20158955535373171,19.399560928344727,23.038740158081055
0.20038374871821016,19.076736450195312,22.622873306274414
0.19960044575450214,19.13178253173828,22.542570114135742
0.19879342833080807,19.121929168701172,22.759479522705078
0.198408306531004,18.920886993408203,22.303815841674805
0.19775538025018963,18.97630500793457,22.26877212524414
0.1972884746016683,18.535051345825195,21.712976455688477
0.19685637298467998,18.84024429321289,22.026334762573242
0.19666377843722052,18.93603515625,21.963895797729492
0.19620575083268654,18.913053512573242,22.277254104614258
0.19602939164316333,18.717178344726562,21.89495849609375
0.19587466282689053,18.806795120239258,21.668224334716797
0.19551240954850171,18.725284576416016,21.709938049316406
