LOSS,LOSS_SIM,LOSS_VAL
0.4219184476631903,29.877826690673828,25.442216873168945
0.27706885361295985,24.96183204650879,22.098447799682617
0.24341522846297314,22.910688400268555,21.191181182861328
0.23604922788584326,22.62723731994629,21.151884078979492
0.23301034729942502,22.470516204833984,21.11406707763672
0.23063512076073744,22.666898727416992,21.14450454711914
0.22886651577685663,21.93050765991211,20.988536834716797
0.22698052937355567,21.68239974975586,21.21942710876465
0.22567796536349496,22.26386260986328,20.953184127807617
0.22444636128314838,22.30890655517578,20.98289680480957
0.22299515335220593,21.48081398010254,20.945215225219727
0.22230361149771008,21.63192367553711,20.867935180664062
0.22105065294405218,21.606204986572266,20.889354705810547
0.2203270254994002,21.25279998779297,20.921247482299805
