LOSS,LOSS_SIM,LOSS_VAL
0.30060973213109404,26.773883819580078,23.778549194335938
0.1836135050716716,22.151243209838867,19.250839233398438
0.16251994318974558,20.464441299438477,18.000642776489258
0.1595309521834194,20.34551239013672,17.98405647277832
0.15852910539829773,20.12278175354004,18.07819175720215
0.1578435316578021,20.171794891357422,17.904748916625977
0.1577837668644842,20.065820693969727,17.774030685424805
0.15732043571380788,20.208171844482422,17.638235092163086
0.15681087098470547,19.771888732910156,18.196252822875977
0.1567571983000958,19.97303581237793,17.597694396972656
0.15604779711510572,20.072214126586914,17.513639450073242
0.15568669013133862,19.868526458740234,17.6286678314209
0.15533685250668575,19.83085823059082,17.71831703186035
0.15482638579004732,19.802326202392578,17.629594802856445
