LOSS,LOSS_SIM,LOSS_VAL
0.7377160864599636,42.00674819946289,37.575782775878906
0.4983155500241433,38.040218353271484,39.54199981689453
0.4352668805131272,35.982730865478516,39.127418518066406
0.4111504473824626,35.65865707397461,39.76008987426758
0.399534429001451,35.49760055541992,39.990169525146484
0.39283449530823905,34.08028030395508,37.7462158203125
0.38753846198432007,33.99503707885742,37.63028335571289
0.38311544909012896,34.51416015625,38.562347412109375
0.3780801995143072,34.122188568115234,37.579551696777344
0.3759478832340419,34.04383850097656,37.774959564208984
0.3743379147311721,34.684959411621094,38.672340393066406
0.3719328223213331,34.31768798828125,37.88847732543945
0.369916794786739,34.82227325439453,38.62059020996094
0.36977048000592866,34.81426239013672,38.491451263427734
