LOSS,LOSS_SIM,LOSS_VAL
0.46056556051427666,34.947486877441406,36.38312530517578
0.3105877535587007,29.828048706054688,32.97301483154297
0.26564845022830097,28.218547821044922,31.49359130859375
0.24929099313237452,27.064132690429688,32.095733642578125
0.24412256648594682,27.15912628173828,31.400028228759766
0.24119966727766123,27.099376678466797,31.241744995117188
0.23896018571474337,26.959508895874023,31.08728790283203
0.23742011020129378,27.164257049560547,30.462032318115234
0.2359828959134492,26.741039276123047,30.98564910888672
0.23465654484250328,26.989809036254883,30.330551147460938
0.2334961592473767,26.540470123291016,30.532215118408203
0.23230797587470575,26.148113250732422,30.873653411865234
0.2313695352185856,25.946216583251953,31.05751609802246
0.23056001019748776,26.072248458862305,30.793556213378906
0.22957457249814814,25.90838050842285,31.015893936157227
