LOSS,LOSS_SIM,LOSS_VAL
0.8819907625144887,36.72783660888672,31.552490234375
0.4456002866831895,29.787097930908203,24.64398193359375
0.3657970266921498,25.398681640625,20.57647132873535
0.3320171479309831,23.962949752807617,19.167957305908203
0.3074236496168876,22.57952117919922,18.002161026000977
0.2967930975779195,22.242082595825195,17.7369327545166
0.2934940932927845,21.204938888549805,17.475351333618164
0.2925562669183606,22.68686294555664,17.747974395751953
0.29156226992050066,21.62580108642578,17.446115493774414
0.2917727223623579,22.318069458007812,17.768136978149414
0.2919044217495161,21.360809326171875,17.447994232177734
0.29151376295034015,21.640823364257812,17.469928741455078
0.2912840739449608,21.746965408325195,17.59604835510254
0.2913512517915708,22.300893783569336,17.739049911499023
0.29061198513084485,21.29759979248047,17.244110107421875
0.2915171226096708,21.83008575439453,17.425689697265625
0.29091012338611566,21.715150833129883,17.155576705932617
0.29080381871105354,21.454479217529297,17.069042205810547
0.2907547233539207,21.372236251831055,17.1197509765625
