LOSS,LOSS_SIM,LOSS_VAL
0.8898660790376148,54.594417572021484,51.81352615356445
0.6562273733596089,46.5146598815918,45.381126403808594
0.5727592731310316,42.86857604980469,42.34009552001953
0.5377833333747516,42.18359375,41.4407958984375
0.5206762644623922,42.900726318359375,41.945091247558594
0.5094496487829201,41.26192092895508,40.639060974121094
0.5043067627922628,43.64445114135742,42.600852966308594
0.49758868953905816,41.39485549926758,40.79734420776367
0.49445047010029997,42.1817741394043,41.40407943725586
0.4913084563637568,40.57506561279297,39.82364273071289
0.4881774795500569,43.16355895996094,42.187347412109375
0.4853871188965081,41.422061920166016,40.51258087158203
0.48325711156218504,40.2034797668457,39.51301956176758
0.48091702528019664,42.592525482177734,41.48420333862305
