LOSS,LOSS_SIM,LOSS_VAL
0.530729930071781,39.4469108581543,35.854610443115234
0.3970509660985186,33.31821823120117,32.31417465209961
0.3350953506836619,30.802780151367188,31.466297149658203
0.3018180386473735,28.76984977722168,30.80921173095703
0.28692362106217006,27.663612365722656,30.72405433654785
0.27978954105179543,27.63550567626953,30.518688201904297
0.2765593797278901,27.89287567138672,30.525623321533203
0.27347529590747516,27.58745002746582,30.59401512145996
0.2722700401908993,27.043926239013672,30.46067237854004
0.2711900986420612,28.04389762878418,30.35060691833496
0.27032862356598514,27.526166915893555,30.57756996154785
0.26974280865698896,27.539247512817383,30.563024520874023
0.2684079871202509,27.991731643676758,30.24039077758789
0.26884763792079963,27.808866500854492,30.326946258544922
