LOSS,LOSS_SIM,LOSS_VAL
0.7173738939701205,38.812774658203125,39.13068389892578
0.5127187150999577,34.98543167114258,35.2833251953125
0.44821559724799037,34.64499282836914,35.17299270629883
0.4210442715208896,32.78346252441406,32.2276725769043
0.40950853470033105,33.30867385864258,32.8900032043457
0.40252367488659213,32.65098190307617,31.718103408813477
0.39636891482085207,32.32495880126953,31.07004165649414
0.3914506829132999,32.235652923583984,30.62864112854004
0.3864739163622369,32.144805908203125,30.28029441833496
0.3818339473792236,31.247758865356445,28.886253356933594
0.37798059845927856,32.09352111816406,29.65760040283203
0.3740287568338596,31.525070190429688,28.993675231933594
0.37091011341905944,32.02860641479492,29.379512786865234
0.3684987059801164,31.7883243560791,29.21183204650879
0.36602729689465824,31.674711227416992,29.089147567749023
