LOSS,LOSS_SIM,LOSS_VAL
0.5468273955107392,32.89052963256836,29.657411575317383
0.3165489259984467,26.89818000793457,28.743471145629883
0.2809129503065561,25.19032096862793,29.700584411621094
0.2730754261815941,24.453954696655273,29.06658172607422
0.26957680465597095,24.52773094177246,30.91974449157715
0.2674313269883067,24.200151443481445,30.20403480529785
0.2655023283866483,24.102590560913086,30.609689712524414
0.2635729172891313,24.1033992767334,31.33448028564453
0.26177001418161,23.593852996826172,30.11261558532715
0.2599639569583175,23.910789489746094,31.348026275634766
0.2583452068248728,24.12541389465332,30.831457138061523
0.25640440834583816,23.42639923095703,30.68293571472168
0.25475924796637756,23.41866683959961,29.842910766601562
0.25307297755728714,23.27459716796875,29.89523696899414
